,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,actual_numerator,stages,p1
926,715342466308784130,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,10,None,West Highland White Terrier
927,715220193576927233,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,10,None,Chihuahua
928,715200624753819648,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,12,None,Chihuahua
929,715009755312439296,2016-03-30 02:56:24+00:00,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12,10,Siba,12,None,Dingo
930,714982300363173890,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,9,None,Brittany Spaniel
931,714957620017307648,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,10,None,Great Pyrenees
932,714631576617938945,2016-03-29 01:53:39+00:00,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4,10,,4,None,Meerkat
933,714606013974974464,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12,10,,12,None,Norfolk Terrier
934,714258258790387713,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,10,None,Collie
935,714251586676113411,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,8,None,Soft-Coated Wheaten Terrier
936,714214115368108032,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,,13,None,Pug
937,714141408463036416,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10,10,,10,None,Labrador Retriever
938,713919462244790272,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,12,None,Siberian Husky
939,713900603437621249,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99,10,,99,None,Golden Retriever
940,713761197720473600,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,12,None,Brittany Spaniel
941,713411074226274305,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,,11,None,Great Pyrenees
942,713177543487135744,2016-03-25 01:35:51+00:00,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,10,None,Whippet
943,713175907180089344,2016-03-25 01:29:21+00:00,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,10,None,Timber Wolf
944,712809025985978368,2016-03-24 01:11:29+00:00,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,10,None,Labrador Retriever
945,712717840512598017,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,,10,None,Great Pyrenees
946,712668654853337088,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,10,None,Labrador Retriever
947,712438159032893441,2016-03-23 00:37:48+00:00,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,11,None,Ice Bear
948,712097430750289920,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,,10,None,Labrador Retriever
949,712092745624633345,2016-03-22 01:45:15+00:00,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7,10,Steven,7,None,Triceratops
950,712085617388212225,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,,11,None,Shih-Tzu
951,712065007010385924,2016-03-21 23:55:01+00:00,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6,10,Chester,6,None,Goose
952,711968124745228288,2016-03-21 17:30:03+00:00,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10,10,,10,pupper,Espresso
953,711743778164514816,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,11,None,Lakeland Terrier
954,711732680602345472,2016-03-21 01:54:29+00:00,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10,10,,10,None,Dingo
955,711694788429553666,2016-03-20 23:23:54+00:00,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13,10,,13,None,Brown Bear
956,711652651650457602,2016-03-20 20:36:28+00:00,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9,10,Gary,9,None,Llama
957,711363825979756544,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,,11,None,Pembroke
958,711306686208872448,2016-03-19 21:41:44+00:00,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3,10,,3,None,Leatherback Turtle
959,711008018775851008,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles,11,pupper,French Bulldog
960,710997087345876993,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,,12,None,Malamute
961,710844581445812225,2016-03-18 15:05:29+00:00,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,10,None,Dingo
962,710833117892898816,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,12,None,Pembroke
963,710658690886586372,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80,10,,80,None,Soft-Coated Wheaten Terrier
964,710588934686908417,2016-03-17 22:09:38+00:00,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,12,None,Pembroke
965,710283270106132480,2016-03-17 01:55:02+00:00,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,,11,None,Shih-Tzu
966,710272297844797440,2016-03-17 01:11:26+00:00,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,11,None,Old English Sheepdog
967,710269109699739648,2016-03-17 00:58:46+00:00,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,,13,None,Pug
968,710153181850935296,2016-03-16 17:18:07+00:00,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,11,None,Cowboy Hat
969,710140971284037632,2016-03-16 16:29:35+00:00,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,8,None,Pekinese
970,710117014656950272,2016-03-16 14:54:24+00:00,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,,11,pupper,Toy Poodle
971,709918798883774466,2016-03-16 01:46:45+00:00,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,12,None,Pembroke
972,709901256215666688,2016-03-16 00:37:03+00:00,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12,10,,12,None,Bib
973,709852847387627521,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,,12,None,Chihuahua
974,709566166965075968,2016-03-15 02:25:31+00:00,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,,12,None,Chow
975,709556954897764353,2016-03-15 01:48:55+00:00,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,12,None,Golden Retriever
976,709519240576036864,2016-03-14 23:19:03+00:00,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,9,None,Cocker Spaniel
977,709449600415961088,2016-03-14 18:42:20+00:00,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,10,None,Maltese Dog
978,709409458133323776,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,8,None,Shetland Sheepdog
979,709225125749587968,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,11,None,Labrador Retriever
980,709207347839836162,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,11,None,Chihuahua
981,709198395643068416,2016-03-14 02:04:08+00:00,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,10,,45,None,Borzoi
982,709158332880297985,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,10,None,Siberian Husky
983,709042156699303936,2016-03-13 15:43:18+00:00,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,Klevin,9,None,Hotdog
984,708845821941387268,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9,10,,9,pupper,Schipperke
985,708834316713893888,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,10,None,Eskimo Dog
986,708810915978854401,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,,10,None,Golden Retriever
987,708738143638450176,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,11,None,Pomeranian
988,708711088997666817,2016-03-12 17:47:45+00:00,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Smokey,11,None,Tennis Ball
989,708479650088034305,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,13,None,Shih-Tzu
990,708469915515297792,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,11,None,Chihuahua
991,708356463048204288,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,10,None,Pug
992,708349470027751425,2016-03-11 17:50:48+00:00,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,River,11,None,Muzzle
993,708149363256774660,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,,10,None,Cardigan
994,708130923141795840,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,,11,None,French Bulldog
995,708119489313951744,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Cooper,9,None,Norwich Terrier
996,708109389455101952,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Remington,10,None,Staffordshire Bullterrier
997,708026248782585858,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,,13,None,Malinois
998,707995814724026368,2016-03-10 18:25:30+00:00,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,10,Farfle,4.3,None,Agama
999,707969809498152960,2016-03-10 16:42:10+00:00,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,,11,None,Toy Poodle
1000,707776935007539200,2016-03-10 03:55:45+00:00,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,11,None,Miniature Pinscher
1001,707741517457260545,2016-03-10 01:35:01+00:00,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,,10,None,Whippet
1002,707693576495472641,2016-03-09 22:24:31+00:00,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,10,Jiminus,7,None,Bathtub
1003,707610948723478529,2016-03-09 16:56:11+00:00,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,12,None,Golden Retriever
1004,707420581654872064,2016-03-09 04:19:44+00:00,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Keurig,4,None,Ram
1005,707411934438625280,2016-03-09 03:45:22+00:00,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,10,,11,pupper,Lakeland Terrier
1006,707387676719185920,2016-03-09 02:08:59+00:00,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Clarkus,10,None,Chihuahua
1007,707377100785885184,2016-03-09 01:26:57+00:00,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,,9,None,Golden Retriever
1008,707315916783140866,2016-03-08 21:23:50+00:00,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Finnegus,10,pupper,Bernese Mountain Dog
1009,707297311098011648,2016-03-08 20:09:54+00:00,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Cassie,10,None,Blenheim Spaniel
1010,707059547140169728,2016-03-08 04:25:07+00:00,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Cupcake,11,None,Samoyed
1011,707038192327901184,2016-03-08 03:00:15+00:00,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Kathmandu,10,None,Pug
1012,707021089608753152,2016-03-08 01:52:18+00:00,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Tucker,12,None,Cocker Spaniel
1013,707014260413456384,2016-03-08 01:25:10+00:00,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Ellie,11,None,Chihuahua
1014,706901761596989440,2016-03-07 17:58:08+00:00,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3,10,,3,None,Wild Boar
1015,706681918348251136,2016-03-07 03:24:33+00:00,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Katie,12,None,Toy Poodle
1016,706644897839910912,2016-03-07 00:57:27+00:00,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,10,,9,None,Space Heater
1017,706593038911545345,2016-03-06 21:31:22+00:00,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,10,,10,None,Four-Poster
1018,706538006853918722,2016-03-06 17:52:42+00:00,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Oliver,11,None,Chow
1019,706516534877929472,2016-03-06 16:27:23+00:00,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,,12,None,Golden Retriever
1020,706346369204748288,2016-03-06 05:11:12+00:00,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Koda,12,None,Tibetan Mastiff
1021,706310011488698368,2016-03-06 02:46:44+00:00,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,,12,pupper,Pembroke
1022,706291001778950144,2016-03-06 01:31:11+00:00,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,,11,None,Border Terrier
1023,706265994973601792,2016-03-05 23:51:49+00:00,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Kara,11,None,Papillon
1024,706166467411222528,2016-03-05 17:16:20+00:00,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Dexter,7,None,Samoyed
1025,705975130514706432,2016-03-05 04:36:02+00:00,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,Adele,10,pupper,Staffordshire Bullterrier
1026,705970349788291072,2016-03-05 04:17:02+00:00,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,12,None,Golden Retriever
1027,705898680587526145,2016-03-04 23:32:15+00:00,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,10,None,Collie
1028,705591895322394625,2016-03-04 03:13:11+00:00,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,,11,None,Basenji
1029,705475953783398401,2016-03-03 19:32:29+00:00,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Zara,12,None,Golden Retriever
1030,705442520700944385,2016-03-03 17:19:38+00:00,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Cooper,12,None,Great Pyrenees
1031,705428427625635840,2016-03-03 16:23:38+00:00,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,Ambrose,11,pupper,Chihuahua
1032,705239209544720384,2016-03-03 03:51:44+00:00,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Jimothy,11,None,Chihuahua
1033,705223444686888960,2016-03-03 02:49:06+00:00,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,10,Bode,9,None,Egyptian Cat
1034,705102439679201280,2016-03-02 18:48:16+00:00,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,10,None,Collie
1035,705066031337840642,2016-03-02 16:23:36+00:00,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,12,None,Airedale
1036,704859558691414016,2016-03-02 02:43:09+00:00,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,,10,pupper,Pug
1037,704847917308362754,2016-03-02 01:56:53+00:00,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,,12,None,Golden Retriever
1038,704819833553219584,2016-03-02 00:05:17+00:00,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,10,,7,None,Guinea Pig
1039,704761120771465216,2016-03-01 20:11:59+00:00,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,,13,pupper,Siamese Cat
1040,704499785726889984,2016-03-01 02:53:32+00:00,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,,12,None,Chihuahua
1041,704480331685040129,2016-03-01 01:36:14+00:00,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,11,None,Samoyed
1042,704364645503647744,2016-02-29 17:56:32+00:00,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,12,None,Pembroke
1043,704347321748819968,2016-02-29 16:47:42+00:00,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,Ralphson,10,pupper,Teddy
1044,704113298707505153,2016-02-29 01:17:46+00:00,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,10,Stanley,8,None,Otter
1045,704054845121142784,2016-02-28 21:25:30+00:00,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,10,,60,None,Great Pyrenees
1046,703774238772166656,2016-02-28 02:50:28+00:00,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,,10,None,Labrador Retriever
1047,703769065844768768,2016-02-28 02:29:55+00:00,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,,10,None,Boxer
1048,703631701117943808,2016-02-27 17:24:05+00:00,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,10,Bella,11,None,Window Shade
1049,703611486317502464,2016-02-27 16:03:45+00:00,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Scooter,10,pupper,Pembroke
1050,703407252292673536,2016-02-27 02:32:12+00:00,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,10,,10,pupper,Doormat
1051,703382836347330562,2016-02-27 00:55:11+00:00,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,12,None,Golden Retriever
1052,703356393781329922,2016-02-26 23:10:06+00:00,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Socks,9,None,Border Collie
1053,703268521220972544,2016-02-26 17:20:56+00:00,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,,12,pupper,Wool
1054,703079050210877440,2016-02-26 04:48:02+00:00,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,,11,None,Pembroke
1055,703041949650034688,2016-02-26 02:20:37+00:00,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,an,10,None,Hippopotamus
1056,702932127499816960,2016-02-25 19:04:13+00:00,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,10,Chip,6,None,Wallaby
1057,702684942141153280,2016-02-25 02:42:00+00:00,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Lucy,11,None,Golden Retriever
1058,702671118226825216,2016-02-25 01:47:04+00:00,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Rambo,10,None,Bloodhound
1059,702598099714314240,2016-02-24 20:56:55+00:00,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,Sansa,11,pupper,Kelpie
1060,702539513671897089,2016-02-24 17:04:07+00:00,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,,12,None,Pomeranian
1061,702321140488925184,2016-02-24 02:36:23+00:00,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,,12,None,West Highland White Terrier
